	log_likelihood
9486	3803.78125
9487	3803.774169921875
9488	3803.79931640625
9489	3803.801513671875
9490	3803.389892578125
9491	3803.739013671875
9492	3803.814453125
9493	3803.82421875
9494	3803.749267578125
9495	3803.80224609375
9496	3803.759765625
9497	3803.783203125
9498	3803.798828125
9499	3803.82470703125
9500	3803.79833984375
9501	3803.802001953125
9502	3803.79638671875
9503	3803.664794921875
9504	3803.879638671875
9505	3803.768310546875
9506	3803.71240234375
9507	3803.794189453125
9508	3803.65625
9509	3803.758544921875
9510	3803.80322265625
9511	3803.77783203125
9512	3803.78173828125
9513	3803.73486328125
9514	3803.96240234375
9515	3803.768310546875
9516	3803.819091796875
9517	3803.7421875
9518	3803.782470703125
9519	3803.752685546875
9520	3803.74267578125
9521	3803.8046875
9522	3803.75634765625
9523	3803.896484375
9524	3803.82470703125
9525	3803.786376953125
9526	3803.676513671875
9527	3803.903076171875
9528	3803.67431640625
9529	3803.86865234375
9530	3803.853515625
9531	3803.805908203125
9532	3803.84716796875
9533	3803.800048828125
9534	3803.833984375
9535	3803.737548828125
9536	3803.8515625
9537	3803.82666015625
9538	3803.74853515625
9539	3803.80810546875
9540	3803.71484375
9541	3803.89892578125
9542	3803.705810546875
9543	3803.81884765625
9544	3803.803955078125
9545	3803.80078125
9546	3803.794921875
9547	3803.798828125
9548	3803.79736328125
9549	3803.75244140625
9550	3803.744140625
9551	3803.765625
9552	3803.815673828125
9553	3803.753173828125
9554	3803.79150390625
9555	3803.776611328125
9556	3803.776123046875
9557	3803.789794921875
9558	3803.692626953125
9559	3803.77001953125
9560	3798.25439453125
9561	3803.82275390625
9562	3803.76171875
9563	3803.91943359375
9564	3803.831298828125
9565	3803.79541015625
9566	3803.89501953125
9567	3803.798095703125
9568	3803.69287109375
9569	3803.757080078125
9570	3803.71240234375
9571	3803.904296875
9572	3803.94921875
9573	3803.72021484375
9574	3803.76123046875
9575	3803.77587890625
9576	3803.798828125
9577	3803.690673828125
9578	3803.688232421875
9579	3803.822998046875
9580	3803.77685546875
9581	3803.833251953125
9582	3803.850341796875
9583	3803.78759765625
9584	3803.803955078125
9585	3803.817138671875
9586	3803.793701171875
9587	3803.767578125
9588	3803.633544921875
9589	3803.97314453125
9590	3803.752685546875
9591	3803.770751953125
9592	3803.81201171875
9593	3803.857421875
9594	3803.803466796875
9595	3803.764892578125
9596	3803.86767578125
9597	3803.75341796875
9598	3803.802734375
9599	3803.81787109375
9600	3803.81396484375
9601	3803.782470703125
9602	3803.781982421875
9603	3803.780029296875
9604	3803.92919921875
9605	3803.84619140625
9606	3803.930419921875
9607	3803.76220703125
9608	3803.83447265625
9609	3803.91064453125
9610	3803.79833984375
9611	3803.909423828125
9612	3803.87255859375
9613	3803.720703125
9614	3803.89990234375
9615	3803.72216796875
9616	3803.88818359375
9617	3803.73291015625
9618	3803.835205078125
9619	3803.79052734375
9620	3803.880859375
9621	3803.83056640625
9622	3803.83154296875
9623	3803.785888671875
9624	3803.74951171875
9625	3803.790283203125
9626	3803.60791015625
9627	3803.776611328125
9628	3803.772216796875
9629	3803.832763671875
9630	3803.89892578125
9631	3804.007080078125
9632	3803.858154296875
9633	3803.59765625
9634	3803.877685546875
9635	3803.841064453125
9636	3803.78857421875
9637	3803.76416015625
9638	3803.806640625
9639	3803.784423828125
9640	3803.774169921875
9641	3803.868408203125
9642	3803.74072265625
9643	3803.83984375
9644	3803.764892578125
9645	3803.77587890625
9646	3803.725341796875
9647	3803.88720703125
9648	3803.670654296875
9649	3803.81005859375
9650	3803.818359375
9651	3803.919189453125
9652	3803.82177734375
9653	3803.651611328125
9654	3803.79833984375
9655	3803.794189453125
9656	3803.854736328125
9657	3803.583984375
9658	3803.750732421875
9659	3803.71630859375
9660	3803.79248046875
9661	3803.83837890625
9662	3803.78466796875
9663	3803.74462890625
9664	3803.76318359375
9665	3803.83349609375
9666	3803.783203125
9667	3803.76123046875
9668	3803.734375
9669	3803.681640625
9670	3803.85107421875
9671	3803.741455078125
9672	3803.84228515625
9673	3803.65234375
9674	3803.81005859375
9675	3803.741455078125
9676	3803.802001953125
9677	3803.860107421875
9678	3803.748779296875
9679	3803.94189453125
9680	3803.751220703125
9681	3803.71044921875
9682	3803.776123046875
9683	3803.744140625
9684	3803.85400390625
9685	3803.78662109375
9686	3803.780029296875
9687	3803.71044921875
9688	3803.79345703125
9689	3803.799560546875
9690	3803.787109375
9691	3803.83056640625
9692	3803.78662109375
9693	3803.81005859375
9694	3803.749267578125
9695	3803.815673828125
9696	3803.85693359375
9697	3803.93017578125
9698	3803.844482421875
9699	3803.852294921875
9700	3803.725830078125
9701	3803.915283203125
9702	3803.807861328125
9703	3803.69677734375
9704	3803.84130859375
9705	3803.85009765625
9706	3803.66650390625
9707	3803.74853515625
9708	3803.765625
9709	3803.703857421875
9710	3803.832763671875
9711	3803.82177734375
9712	3803.84716796875
9713	3803.87451171875
9714	3803.82958984375
9715	3803.867919921875
9716	3803.830810546875
9717	3803.785888671875
9718	3803.796875
9719	3803.77978515625
9720	3803.78857421875
9721	3803.86572265625
9722	3803.80615234375
9723	3803.81884765625
9724	3803.836669921875
9725	3803.83935546875
9726	3803.790283203125
9727	3803.86962890625
9728	3803.76953125
9729	3803.76318359375
9730	3803.75
9731	3803.55908203125
9732	3803.823486328125
9733	3803.78955078125
9734	3803.7734375
9735	3803.705078125
9736	3803.69140625
9737	3803.82666015625
9738	3803.749267578125
9739	3803.76806640625
9740	3803.84326171875
9741	3803.79052734375
9742	3803.8828125
9743	3803.68798828125
9744	3803.78759765625
9745	3803.76806640625
9746	3803.760498046875
9747	3803.822265625
9748	3803.819580078125
9749	3803.70849609375
9750	3803.800048828125
9751	3803.83984375
9752	3803.765625
9753	3803.735107421875
9754	3803.75341796875
9755	3803.844482421875
9756	3803.72509765625
9757	3803.82080078125
9758	3803.852294921875
9759	3803.682861328125
9760	3803.80712890625
9761	3803.750732421875
9762	3803.857421875
9763	3803.782470703125
9764	3803.774169921875
9765	3803.859375
9766	3803.70361328125
9767	3803.74462890625
9768	3803.77197265625
9769	3803.774169921875
9770	3803.85302734375
9771	3803.678466796875
9772	3803.795654296875
9773	3803.852783203125
9774	3803.81103515625
9775	3803.864501953125
9776	3803.76025390625
9777	3803.82177734375
9778	3803.762451171875
9779	3803.791748046875
9780	3803.78515625
9781	3803.74267578125
9782	3803.788330078125
9783	3803.86767578125
9784	3803.807373046875
9785	3803.84423828125
9786	3803.776123046875
9787	3803.786376953125
9788	3803.84130859375
9789	3803.80712890625
9790	3803.73828125
9791	3803.83349609375
9792	3803.74072265625
9793	3803.82958984375
9794	3803.751220703125
9795	3803.79052734375
9796	3803.571044921875
9797	3803.833984375
9798	3803.84912109375
9799	3803.828125
9800	3803.832763671875
9801	3803.85546875
9802	3803.71142578125
9803	3803.805419921875
9804	3803.8125
9805	3803.73291015625
9806	3803.798095703125
9807	3803.743408203125
9808	3803.75732421875
9809	3803.848876953125
9810	3803.791748046875
9811	3803.86181640625
9812	3803.72021484375
9813	3803.78125
9814	3803.92431640625
9815	3803.73046875
9816	3803.81005859375
9817	3803.78515625
9818	3803.8359375
9819	3803.739013671875
9820	3803.788330078125
9821	3803.81396484375
9822	3803.81884765625
9823	3803.82421875
9824	3803.755859375
9825	3803.840576171875
9826	3803.844482421875
9827	3803.92041015625
9828	3803.7421875
9829	3803.78369140625
9830	3803.85693359375
9831	3803.858642578125
9832	3803.634033203125
9833	3803.715576171875
9834	3803.819580078125
9835	3803.73388671875
9836	3803.790283203125
9837	3803.768310546875
9838	3803.80322265625
9839	3803.81103515625
9840	3803.85986328125
9841	3803.729248046875
9842	3803.781982421875
9843	3803.659423828125
9844	3803.82958984375
9845	3803.78173828125
9846	3803.76025390625
9847	3803.866455078125
9848	3803.854736328125
9849	3803.787109375
9850	3803.703125
9851	3803.72412109375
9852	3803.83447265625
9853	3803.80615234375
9854	3803.875
9855	3803.696044921875
9856	3803.77294921875
9857	3803.880126953125
9858	3803.841064453125
9859	3803.725830078125
9860	3803.758544921875
9861	3803.87744140625
9862	3803.74853515625
9863	3803.77783203125
9864	3803.87744140625
9865	3803.80322265625
9866	3803.76904296875
9867	3803.817138671875
9868	3803.827392578125
9869	3803.781982421875
9870	3803.829345703125
9871	3803.96142578125
9872	3803.86328125
9873	3803.698486328125
9874	3803.721923828125
9875	3803.862548828125
9876	3803.74609375
9877	3803.662841796875
9878	3803.880859375
9879	3803.82421875
9880	3803.771484375
9881	3803.819580078125
9882	3803.78173828125
9883	3803.771484375
9884	3803.78271484375
9885	3803.846435546875
9886	3803.805419921875
9887	3803.776611328125
9888	3803.83154296875
9889	3803.710205078125
9890	3803.791015625
9891	3803.85302734375
9892	3803.797607421875
9893	3803.798095703125
9894	3803.885986328125
9895	3803.65185546875
9896	3803.826171875
9897	3803.81396484375
9898	3803.774169921875
9899	3803.79296875
9900	3803.801513671875
9901	3803.903076171875
9902	3803.81787109375
9903	3803.753173828125
9904	3803.84326171875
9905	3803.817138671875
9906	3803.783935546875
9907	3803.84814453125
9908	3803.882080078125
9909	3803.783203125
9910	3803.673095703125
9911	3803.768310546875
9912	3803.856201171875
9913	3803.76806640625
9914	3803.76953125
9915	3803.86328125
9916	3803.776123046875
9917	3803.764892578125
9918	3803.781982421875
9919	3803.797607421875
9920	3803.78369140625
9921	3803.733642578125
9922	3803.74658203125
9923	3803.95166015625
9924	3803.71240234375
9925	3803.698486328125
9926	3803.774169921875
9927	3803.823486328125
9928	3803.817626953125
9929	3803.72412109375
9930	3803.77490234375
9931	3803.85302734375
9932	3803.5390625
9933	3803.77880859375
9934	3803.737060546875
9935	3803.81396484375
9936	3803.76611328125
9937	3803.75
9938	3803.802734375
9939	3803.79736328125
9940	3803.878173828125
9941	3803.8359375
9942	3803.83837890625
9943	3803.67626953125
9944	3803.85205078125
9945	3803.68603515625
9946	3803.776123046875
9947	3803.893798828125
9948	3803.776611328125
9949	3803.8125
9950	3803.79296875
9951	3803.87109375
9952	3803.79150390625
9953	3803.708984375
9954	3803.72900390625
9955	3803.86962890625
9956	3803.82421875
9957	3803.867919921875
9958	3803.77978515625
9959	3803.755859375
9960	3803.77587890625
9961	3803.856201171875
9962	3803.89404296875
9963	3803.740234375
9964	3803.837158203125
9965	3803.772216796875
9966	3803.791748046875
9967	3803.77783203125
9968	3803.791748046875
9969	3803.90673828125
9970	3803.822998046875
9971	3803.79248046875
9972	3803.854736328125
9973	3803.819091796875
9974	3803.776611328125
9975	3803.87841796875
9976	3803.74755859375
9977	3803.852783203125
9978	3803.66650390625
9979	3803.771484375
9980	3803.832763671875
9981	3803.811767578125
9982	3803.680419921875
9983	3803.706298828125
9984	3803.709716796875
9985	3803.765625
9986	3803.76025390625
9987	3803.817626953125
9988	3803.70556640625
9989	3803.579345703125
9990	3803.78515625
9991	3803.88134765625
9992	3803.859375
9993	3803.83837890625
9994	3803.893798828125
9995	3803.874267578125
9996	3803.81787109375
9997	3803.860595703125
9998	3803.72021484375
9999	3803.828857421875
10000	3803.83056640625
10001	3803.801513671875
10002	3803.811279296875
10003	3803.824951171875
10004	3803.720703125
10005	3803.76708984375
10006	3803.846923828125
10007	3803.801513671875
10008	3803.831298828125
10009	3803.667236328125
10010	3803.783935546875
10011	3803.90625
10012	3803.765625
10013	3803.73779296875
10014	3800.74658203125
10015	3803.721435546875
10016	3803.80419921875
10017	3803.797607421875
10018	3803.887939453125
10019	3803.811767578125
10020	3803.75390625
10021	3803.74609375
10022	3803.723876953125
10023	3803.77392578125
10024	3803.843017578125
10025	3803.85498046875
10026	3803.946044921875
10027	3803.8515625
10028	3803.791748046875
10029	3803.810546875
10030	3803.72998046875
10031	3803.876953125
10032	3803.729248046875
10033	3803.770263671875
10034	3803.774169921875
10035	3803.807373046875
10036	3803.817138671875
10037	3801.37841796875
10038	3803.76123046875
10039	3803.70947265625
10040	3803.836669921875
10041	3803.76220703125
10042	3803.817138671875
10043	3803.766357421875
10044	3803.75537109375
10045	3803.72216796875
10046	3803.574951171875
10047	3803.864013671875
10048	3803.778076171875
10049	3803.671142578125
10050	3803.86962890625
10051	3803.79296875
10052	3803.747314453125
10053	3803.779296875
10054	3803.882080078125
10055	3803.758544921875
10056	3803.79345703125
10057	3803.84619140625
10058	3803.836669921875
10059	3803.848388671875
10060	3803.74462890625
10061	3803.87890625
10062	3803.87158203125
10063	3803.7890625
10064	3803.906982421875
10065	3803.822265625
10066	3803.805419921875
10067	3803.77587890625
10068	3803.79248046875
10069	3803.713623046875
10070	3803.817138671875
10071	3803.854736328125
10072	3803.47998046875
10073	3803.86767578125
10074	3803.818359375
10075	3803.83544921875
10076	3803.77880859375
10077	3803.805419921875
10078	3803.81689453125
10079	3803.76416015625
10080	3803.79541015625
10081	3803.71923828125
10082	3803.974609375
10083	3803.85009765625
10084	3803.856689453125
10085	3803.80712890625
10086	3803.752685546875
10087	3803.78759765625
10088	3803.802001953125
10089	3803.833251953125
10090	3803.79638671875
10091	3803.868408203125
10092	3803.821533203125
10093	3803.85107421875
10094	3803.74169921875
10095	3803.846923828125
10096	3803.94482421875
10097	3804.321533203125
10098	3803.852294921875
10099	3803.84130859375
10100	3803.75146484375
10101	3803.932861328125
10102	3803.78662109375
10103	3803.91796875
10104	3803.80810546875
10105	3803.82861328125
10106	3803.657470703125
10107	3803.72509765625
10108	3803.661376953125
10109	3803.763671875
10110	3803.80029296875
10111	3803.897216796875
10112	3803.90283203125
10113	3803.903076171875
10114	3803.54931640625
10115	3803.788330078125
10116	3803.87744140625
10117	3803.85888671875
10118	3803.897705078125
10119	3803.802001953125
10120	3803.807861328125
10121	3803.846923828125
10122	3803.86669921875
10123	3803.77294921875
10124	3803.834716796875
10125	3803.709716796875
10126	3803.85009765625
10127	3803.705078125
10128	3803.82666015625
10129	3803.766845703125
10130	3803.75146484375
10131	3803.95166015625
10132	3803.78857421875
10133	3803.809814453125
10134	3803.78125
10135	3804.05078125
10136	3803.83154296875
10137	3803.81640625
10138	3803.869140625
10139	3803.811767578125
10140	3803.814453125
10141	3803.88818359375
10142	3803.89990234375
10143	3803.70703125
10144	3803.66748046875
10145	3803.745361328125
10146	3803.67626953125
10147	3803.75146484375
10148	3803.79052734375
10149	3803.7734375
10150	3803.76416015625
10151	3803.81103515625
10152	3803.78955078125
10153	3803.686767578125
10154	3803.805419921875
10155	3803.67138671875
10156	3803.84423828125
10157	3801.19287109375
10158	3803.7734375
10159	3803.7265625
10160	3803.69677734375
10161	3803.78564453125
10162	3803.728515625
10163	3803.76318359375
10164	3803.77685546875
10165	3803.793701171875
10166	3803.82373046875
10167	3803.79052734375
10168	3803.873046875
10169	3803.88232421875
10170	3803.779296875
10171	3803.84716796875
10172	3803.84716796875
10173	3803.892578125
10174	3803.79296875
10175	3803.84130859375
10176	3803.676513671875
10177	3803.743408203125
10178	3803.669189453125
10179	3803.745361328125
10180	3803.81640625
10181	3803.84326171875
10182	3803.813232421875
10183	3803.793701171875
10184	3803.85986328125
10185	3803.42822265625
10186	3803.774658203125
10187	3803.827392578125
10188	3803.82177734375
10189	3803.759765625
10190	3803.84814453125
10191	3803.71240234375
10192	3803.77978515625
10193	3803.870361328125
10194	3803.94677734375
10195	3803.813232421875
10196	3803.710205078125
10197	3803.73193359375
10198	3803.84814453125
10199	3803.692626953125
10200	3803.748779296875
10201	3803.764404296875
10202	3803.836669921875
10203	3803.7734375
10204	3803.83349609375
10205	3803.857421875
10206	3803.750732421875
10207	3803.798828125
10208	3803.84228515625
10209	3803.819091796875
10210	3803.813720703125
10211	3803.780517578125
10212	3803.75634765625
10213	3803.82470703125
10214	3803.755126953125
10215	3803.811279296875
10216	3803.77392578125
10217	3803.733642578125
10218	3803.721923828125
10219	3803.774658203125
10220	3803.745361328125
10221	3803.858642578125
10222	3803.88525390625
10223	3803.87158203125
10224	3803.84228515625
10225	3803.76513671875
10226	3803.856201171875
10227	3803.70166015625
10228	3803.846435546875
10229	3803.801513671875
10230	3803.813232421875
10231	3803.751220703125
10232	3803.84912109375
10233	3803.753173828125
10234	3803.71630859375
10235	3804.07177734375
10236	3803.729248046875
10237	3803.83837890625
10238	3803.8125
10239	3803.787109375
10240	3803.66650390625
10241	3803.8515625
10242	3803.80322265625
10243	3803.721923828125
10244	3803.84765625
10245	3803.958251953125
10246	3803.169921875
10247	3803.39453125
10248	3803.05908203125
10249	3803.81884765625
10250	3803.844482421875
10251	3803.77734375
10252	3803.8359375
10253	3803.81787109375
10254	3803.92333984375
10255	3803.833984375
10256	3803.88671875
10257	3803.762939453125
10258	3803.927734375
10259	3803.798095703125
10260	3803.835205078125
10261	3803.921142578125
10262	3803.86328125
10263	3803.8671875
10264	3803.68798828125
10265	3803.87451171875
10266	3803.8671875
10267	3803.84716796875
10268	3803.75537109375
10269	3803.74609375
10270	3803.794189453125
10271	3803.862060546875
10272	3803.751953125
10273	3803.895751953125
10274	3803.772705078125
10275	3803.83203125
10276	3803.830078125
10277	3803.865234375
10278	3803.84130859375
10279	3803.93896484375
10280	3803.895263671875
10281	3803.805908203125
10282	3803.817626953125
10283	3803.84716796875
10284	3803.721435546875
10285	3803.701171875
10286	3803.881591796875
10287	3803.724609375
10288	3803.862060546875
10289	3803.87451171875
10290	3803.760986328125
10291	3803.85546875
10292	3803.795654296875
10293	3803.832763671875
10294	3803.65478515625
10295	3803.798828125
10296	3803.81982421875
10297	3803.87109375
10298	3803.66796875
10299	3803.79541015625
10300	3803.850830078125
10301	3803.859375
10302	3804.01708984375
10303	3803.817626953125
10304	3803.72900390625
10305	3803.75732421875
10306	3803.768310546875
10307	3803.71435546875
10308	3803.77587890625
10309	3803.68212890625
10310	3803.83740234375
10311	3803.77294921875
10312	3803.88232421875
10313	3803.84228515625
10314	3790.657470703125
10315	3803.64697265625
10316	3803.76123046875
10317	3803.91162109375
10318	3803.80859375
10319	3803.91943359375
10320	3803.72265625
10321	3803.880859375
10322	3803.25634765625
10323	3803.811279296875
10324	3803.63525390625
10325	3804.994873046875
10326	3804.18603515625
10327	3803.78369140625
10328	3803.770751953125
10329	3803.815185546875
10330	3803.72021484375
10331	3803.765625
10332	3801.667236328125
10333	3803.955810546875
10334	3803.75
10335	3803.678955078125
10336	3803.828125
10337	3803.944091796875
10338	3803.75
10339	3803.72998046875
10340	3803.803466796875
10341	3803.827392578125
10342	3803.90087890625
10343	3803.82763671875
10344	3803.854736328125
10345	3803.906982421875
10346	3803.917236328125
10347	3803.770263671875
10348	3803.766357421875
10349	3803.854248046875
10350	3803.6328125
10351	3803.81787109375
10352	3803.95947265625
10353	3803.910888671875
10354	3803.733642578125
10355	3803.83642578125
10356	3803.766845703125
10357	3803.73095703125
10358	3803.82421875
10359	3803.887939453125
10360	3803.865966796875
10361	3803.775390625
10362	3803.957763671875
10363	3803.723388671875
10364	3803.80078125
10365	3803.938232421875
10366	3803.66748046875
10367	3803.74169921875
10368	3803.90234375
10369	3803.81884765625
10370	3803.86328125
10371	3803.798095703125
10372	3803.684814453125
10373	3803.83447265625
10374	3803.79736328125
10375	3803.805419921875
10376	3803.742919921875
10377	3803.781982421875
10378	3803.979248046875
10379	3803.802001953125
10380	3803.81689453125
10381	3803.84716796875
10382	3803.822998046875
10383	3803.758544921875
10384	3803.822998046875
10385	3803.73388671875
10386	3803.83056640625
10387	3803.723388671875
10388	3803.788330078125
10389	3803.764892578125
10390	3803.733642578125
10391	3803.774658203125
10392	3803.844970703125
10393	3803.75927734375
10394	3803.77880859375
10395	3799.166748046875
10396	3801.362548828125
10397	3803.197998046875
10398	3803.552734375
10399	3803.571044921875
10400	3803.77685546875
10401	3803.60400390625
10402	3801.672607421875
10403	3803.852294921875
10404	3803.76513671875
10405	3803.7109375
10406	3803.826171875
10407	3803.803955078125
10408	3803.8671875
10409	3803.88720703125
10410	3803.792236328125
10411	3803.784423828125
10412	3803.871826171875
10413	3803.764892578125
10414	3803.7734375
10415	3803.71630859375
10416	3803.904296875
10417	3803.802734375
10418	3803.77734375
10419	3803.69287109375
10420	3803.54833984375
10421	3803.77294921875
10422	3803.88818359375
10423	3803.98486328125
10424	3803.75341796875
10425	3803.85400390625
10426	3803.76708984375
10427	3803.645263671875
10428	3803.80712890625
10429	3803.876220703125
10430	3803.483642578125
10431	3802.95751953125
10432	3803.709716796875
10433	3803.85205078125
10434	3803.81689453125
10435	3803.712158203125
10436	3803.830078125
10437	3803.637451171875
10438	3803.67578125
10439	3803.815673828125
10440	3803.887451171875
10441	3803.850341796875
10442	3803.815185546875
10443	3803.61279296875
10444	3803.87744140625
10445	3803.768798828125
10446	3803.805908203125
10447	3803.78955078125
10448	3803.85009765625
10449	3803.81494140625
10450	3803.647705078125
10451	3803.707763671875
10452	3803.76953125
10453	3803.80029296875
10454	3803.839111328125
10455	3803.75732421875
10456	3803.73583984375
10457	3803.629638671875
10458	3803.77685546875
10459	3803.82421875
10460	3803.625732421875
10461	3803.786376953125
10462	3803.811767578125
10463	3803.817138671875
10464	3803.744140625
10465	3803.705810546875
10466	3803.78125
10467	3803.739013671875
10468	3803.875
10469	3803.719482421875
10470	3803.673828125
10471	3803.834716796875
10472	3756.418701171875
10473	3793.70263671875
10474	3803.588623046875
10475	3753.30419921875
10476	3778.60693359375
10477	3804.071533203125
10478	3803.860107421875
10479	3803.69287109375
10480	3803.7421875
10481	3803.78759765625
10482	3803.883544921875
10483	3803.72900390625
10484	3803.82568359375
10485	3804.106201171875
10486	3803.739013671875
10487	3803.794921875
10488	3803.66552734375
10489	3803.826904296875
10490	3803.80419921875
10491	3803.839111328125
10492	3803.829345703125
10493	3803.811279296875
10494	3803.616455078125
10495	3803.85009765625
10496	3803.801513671875
10497	3803.83984375
10498	3803.839111328125
10499	3803.731689453125
10500	3803.8671875
10501	3804.22216796875
10502	3803.80078125
10503	3803.8671875
10504	3803.70068359375
10505	3803.82275390625
10506	3803.75048828125
10507	3803.88818359375
10508	3803.763671875
10509	3803.850830078125
10510	3803.81103515625
10511	3803.78564453125
10512	3803.67724609375
10513	3803.71240234375
10514	3803.78369140625
10515	3803.85107421875
10516	3803.895263671875
10517	3803.71484375
10518	3803.65234375
10519	3803.80078125
10520	3803.852783203125
10521	3803.69287109375
10522	3803.880859375
10523	3803.954345703125
10524	3803.7890625
10525	3803.838623046875
10526	3803.637939453125
10527	3803.845703125
10528	3803.85986328125
10529	3803.833251953125
10530	3803.734375
10531	3803.805419921875
10532	3803.89013671875
10533	3803.785888671875
10534	3803.783203125
10535	3803.697998046875
10536	3803.81005859375
10537	3803.73974609375
10538	3803.780517578125
10539	3803.79541015625
10540	3803.776611328125
10541	3803.791748046875
10542	3803.710205078125
10543	3803.80078125
10544	3803.807861328125
10545	3803.716064453125
10546	3803.80859375
10547	3803.79931640625
10548	3803.81494140625
10549	3803.837158203125
10550	3803.873779296875
10551	3803.83984375
10552	3803.89306640625
10553	3803.865234375
10554	3803.647705078125
10555	3803.723876953125
10556	3803.81494140625
10557	3803.79541015625
10558	3803.74560546875
10559	3803.93798828125
10560	3803.72705078125
10561	3803.735107421875
10562	3803.85400390625
10563	3803.760986328125
10564	3803.790283203125
10565	3803.681640625
10566	3803.740966796875
10567	3803.84326171875
10568	3803.69189453125
10569	3803.604736328125
10570	3803.680419921875
10571	3803.90234375
10572	3803.77783203125
10573	3803.682861328125
10574	3803.76708984375
10575	3803.735595703125
10576	3803.735107421875
10577	3803.822998046875
10578	3803.66162109375
10579	3803.784423828125
10580	3803.73291015625
10581	3803.75244140625
10582	3803.753173828125
10583	3803.870361328125
10584	3803.859375
10585	3803.927001953125
10586	3803.77294921875
10587	3803.88818359375
10588	3803.80908203125
10589	3803.828857421875
10590	3803.7734375
10591	3803.78125
10592	3803.8203125
10593	3804.024658203125
10594	3803.811767578125
10595	3803.75927734375
10596	3803.85693359375
10597	3803.72314453125
10598	3803.74462890625
10599	3803.834716796875
10600	3803.440185546875
10601	3803.80224609375
10602	3803.965576171875
10603	3803.735107421875
10604	3803.82373046875
10605	3803.86083984375
10606	3803.78515625
10607	3803.82177734375
10608	3803.71826171875
10609	3803.774169921875
10610	3803.860107421875
10611	3803.912109375
10612	3803.79736328125
10613	3803.748046875
10614	3803.73046875
10615	3803.718017578125
10616	3803.70849609375
10617	3803.74365234375
10618	3803.77783203125
10619	3803.760986328125
10620	3803.754638671875
10621	3803.70458984375
10622	3803.67236328125
10623	3803.82421875
10624	3803.651123046875
10625	3803.821044921875
10626	3803.91015625
10627	3803.670654296875
10628	3803.77783203125
10629	3803.76025390625
10630	3803.702392578125
10631	3803.75390625
10632	3803.84521484375
10633	3803.87548828125
10634	3803.708251953125
10635	3803.73388671875
10636	3803.869140625
10637	3803.7734375
10638	3803.840576171875
10639	3803.757080078125
10640	3803.676513671875
10641	3803.73193359375
10642	3803.82421875
10643	3803.784423828125
10644	3803.76025390625
10645	3803.791748046875
10646	3803.859375
10647	3803.810546875
10648	3803.82373046875
10649	3803.704345703125
10650	3803.68115234375
10651	3803.78466796875
10652	3803.890625
10653	3803.811279296875
10654	3803.83349609375
10655	3803.780517578125
10656	3803.77734375
10657	3803.778076171875
10658	3803.755126953125
10659	3803.776123046875
10660	3803.72802734375
10661	3803.690673828125
10662	3803.916748046875
10663	3803.725341796875
10664	3803.80078125
10665	3803.942138671875
10666	3803.76611328125
10667	3803.89697265625
10668	3803.740234375
10669	3804.06396484375
10670	3803.78271484375
10671	3803.81396484375
10672	3803.80859375
10673	3803.69921875
10674	3803.739501953125
10675	3803.658203125
10676	3803.899169921875
10677	3803.79150390625
10678	3803.96435546875
10679	3803.8671875
10680	3803.744140625
10681	3803.736328125
10682	3803.677001953125
10683	3803.727294921875
10684	3803.815185546875
10685	3803.98583984375
10686	3803.52197265625
10687	3803.835205078125
10688	3803.780517578125
10689	3803.729736328125
10690	3803.918701171875
10691	3803.74169921875
10692	3803.866455078125
10693	3803.789794921875
10694	3803.861328125
10695	3803.817626953125
10696	3803.82373046875
10697	3803.82421875
10698	3803.775390625
10699	3803.854736328125
10700	3803.86376953125
10701	3803.9140625
10702	3803.78857421875
10703	3803.89306640625
10704	3803.81396484375
10705	3803.817138671875
10706	3804.12255859375
10707	3803.82958984375
10708	3803.81884765625
10709	3803.796142578125
10710	3803.737060546875
10711	3803.655517578125
10712	3803.828857421875
10713	3803.77734375
10714	3803.667236328125
10715	3803.767578125
10716	3803.828857421875
10717	3803.852783203125
10718	3803.77197265625
10719	3803.796875
10720	3803.825439453125
10721	3803.772216796875
10722	3803.79150390625
10723	3803.68701171875
10724	3803.828125
10725	3803.82421875
10726	3803.861328125
10727	3803.830810546875
10728	3803.76123046875
10729	3803.92626953125
10730	3803.774658203125
10731	3803.86083984375
10732	3803.776123046875
10733	3803.78173828125
10734	3803.818359375
10735	3803.81884765625
10736	3803.791015625
10737	3803.710205078125
10738	3803.72509765625
10739	3803.759765625
10740	3803.893798828125
10741	3803.78125
10742	3803.825439453125
10743	3803.77197265625
10744	3803.77783203125
10745	3803.83837890625
10746	3803.602783203125
10747	3803.81787109375
10748	3803.79931640625
10749	3803.801513671875
10750	3803.98095703125
10751	3803.75732421875
10752	3803.799560546875
10753	3803.716796875
10754	3803.807373046875
10755	3803.796142578125
10756	3803.73583984375
10757	3803.754638671875
10758	3803.78369140625
10759	3803.80615234375
10760	3803.71142578125
10761	3803.87109375
10762	3803.742919921875
10763	3804.12353515625
10764	3803.710205078125
10765	3803.745361328125
10766	3803.922607421875
10767	3803.92724609375
10768	3803.836669921875
10769	3803.8359375
10770	3803.80810546875
10771	3803.885498046875
10772	3803.817138671875
10773	3803.637451171875
10774	3803.74755859375
10775	3803.53662109375
10776	3803.940185546875
10777	3803.82958984375
10778	3803.873046875
10779	3803.83349609375
10780	3803.786376953125
10781	3803.89013671875
10782	3804.03955078125
10783	3804.774169921875
