	z_coordinate_0	z_coordinate_1
885	-1.4346619	-0.9636506
886	-1.647581	-2.6143224
887	5.5056047	-3.8445241
888	-3.3803773	-6.3218956
889	5.90245	-4.82632
890	0.93637335	-3.9286735
891	2.7499576	6.299158
892	-4.336123	-0.4242871
893	3.1176717	2.8584514
894	-7.1399164	-3.0652113
895	-4.377107	-1.7269628
896	3.196453	3.20764
897	2.7051868	6.728294
898	2.4009013	-3.308818
899	-5.754227	-3.9263713
900	3.2162213	3.4453304
901	0.6641468	-4.0855036
902	-6.892241	1.720238
903	5.331189	-3.694061
904	-2.5339293	-4.3206034
905	0.14415264	0.33425435
906	1.3721167	2.1602464
907	-1.4447558	-0.87787783
908	0.39006895	-5.0753884
909	3.308786	6.8371973
910	6.62712	-4.2625833
911	1.5146812	-5.8828983
912	1.6500815	4.1147943
913	-6.5401044	-4.503686
914	-4.001261	-0.11710605
915	-2.3289487	0.18255907
916	6.7791705	1.9260116
917	-4.205234	7.3410234
918	-4.6133857	6.9394283
919	-3.5241158	-2.6499665
920	-0.6827706	-2.255167
921	6.8622675	3.0543225
922	-1.2016845	-0.8378805
923	0.2565347	0.27525067
924	-3.444457	8.14817
925	-3.4704146	8.026791
926	5.9247684	-5.2389402
927	-5.3046594	-3.5487247
928	-3.9497066	6.786005
929	-2.8792286	3.2389734
930	-8.004134	-2.0097902
931	-4.3357286	7.67635
932	-1.7719785	-0.2896852
933	5.205487	4.0344796
934	-2.461783	-0.024577469
935	4.9401407	-3.038385
936	-5.2613316	-6.089232
937	1.6144055	5.070465
938	-6.2969174	-2.571419
939	-4.0987515	0.8873087
940	-2.0088503	-7.2582645
941	-3.744873	-6.192005
942	3.4049737	2.659353
943	7.842792	2.2637854
944	-1.8612283	-0.1901133
945	-2.2015123	-1.8255348
946	6.3337784	3.4159615
947	-2.9337099	5.1545563
948	0.75914824	-0.48428896
949	-4.373924	-2.1058323
950	5.945081	-6.091395
951	6.7801733	-5.7679515
952	8.008598	1.567543
953	5.4543824	3.3644445
954	2.809754	2.6677096
955	4.7288795	4.7004066
956	-2.7023916	3.9377205
957	-0.22683215	-2.640877
958	-0.7741871	0.35060865
959	-4.3085217	7.1521654
960	-5.662173	-3.4379823
961	-5.103289	-3.5974514
962	-4.177321	7.2825027
963	3.1172962	2.5620081
964	-3.2321992	3.4494975
965	7.0860057	-3.3945358
966	-2.8415558	-3.5155866
